,SOCSTATUS_WORK_FL,SOCSTATUS_PENS_FL,GENDER,CHILD_TOTAL,DEPENDANTS,AGREEMENT_RK,TARGET,PERSONAL_INCOME,LOAN_NUM_TOTAL,LOAN_NUM_CLOSED
12422,1,0,1,0,0,67430107,0,10000.0,1,0
12423,1,0,1,2,0,67430113,0,16000.0,2,1
12424,1,0,0,1,1,67430171,0,25000.0,3,2
12425,1,0,1,2,0,67430276,0,15000.0,1,0
12426,1,0,0,2,2,67430347,0,10000.0,1,0
12427,1,0,1,2,0,67430431,0,14000.0,2,1
12428,1,0,1,1,1,67430447,0,25000.0,2,1
12429,1,1,1,3,1,67430747,0,11000.0,1,0
12430,1,0,1,2,2,67430755,0,9000.0,1,0
12431,1,0,1,3,0,67430928,1,8500.0,1,0
12432,1,0,0,6,1,67431060,0,10000.0,1,0
12433,1,0,0,2,3,67431099,0,10000.0,1,0
12434,1,0,1,3,1,67431217,0,9000.0,2,2
12435,1,0,1,0,0,67431249,0,9000.0,1,1
12436,1,0,1,1,0,67431370,0,15000.0,5,4
12437,1,0,0,2,0,67431484,0,25000.0,2,0
12438,1,0,1,2,2,67431493,0,16000.0,1,0
12439,1,0,1,0,0,67431664,0,12500.0,2,1
12440,1,0,1,1,0,67431684,0,8000.0,3,2
12441,1,0,0,3,1,67432259,0,12500.0,2,1
12442,1,0,1,1,0,67432432,0,18000.0,1,0
12443,1,0,1,1,0,67432793,0,15000.0,2,1
12444,1,0,1,2,2,67433100,0,15000.0,2,0
12445,1,0,1,2,1,67433415,0,12000.0,1,0
12446,0,1,1,2,2,67433478,0,10700.0,1,0
12447,1,0,1,5,0,67433509,0,15000.0,2,1
12448,1,0,1,2,0,67433625,0,15000.0,1,0
12449,1,0,1,2,2,67433842,1,15000.0,1,0
12450,1,1,1,2,0,67433906,0,16000.0,1,0
12451,1,0,1,1,1,67433908,0,10000.0,1,0
12452,1,0,0,1,0,67434069,0,15000.0,2,1
12453,1,0,1,2,2,67434474,1,15000.0,1,0
12454,1,0,0,2,0,67434497,0,17000.0,4,3
12455,1,0,1,0,0,67434519,0,15000.0,1,0
12456,1,0,0,1,1,67434759,0,25000.0,1,0
12457,1,0,1,1,1,67434788,1,10000.0,1,0
12458,1,0,1,0,0,67434852,0,8000.0,1,0
12459,1,0,0,2,2,67434895,0,12000.0,2,1
12460,1,0,1,1,1,67435045,1,8000.0,1,0
12461,0,1,1,2,0,67435062,0,7500.0,1,0
12462,0,1,1,0,0,67435336,0,8000.0,1,0
12463,1,0,0,2,2,67435378,0,20000.0,2,1
12464,1,0,0,0,0,67435393,0,25000.0,2,2
12465,1,0,0,0,0,67435596,0,30000.0,2,1
12466,0,1,1,0,0,67435863,0,11000.0,1,0
12467,1,0,1,0,0,67436015,1,16000.0,1,0
12468,1,0,1,2,0,67436021,0,8000.0,2,1
12469,1,0,1,3,0,67436027,1,13000.0,2,1
12470,1,0,1,1,1,67436166,0,13000.0,2,1
12471,1,0,0,1,1,67436321,0,23000.0,2,1
12472,1,0,1,1,1,67436425,0,15000.0,1,0
12473,1,0,1,2,2,67436475,0,15000.0,2,1
12474,1,0,0,0,0,67436837,0,13000.0,1,0
12475,1,0,1,2,2,67436983,0,9000.0,1,0
12476,1,0,1,1,1,67437152,0,19000.0,1,0
12477,1,0,0,1,0,67437210,0,16000.0,2,1
12478,1,0,1,2,0,67437369,0,12000.0,1,0
12479,1,0,0,0,0,67437377,1,16000.0,1,0
12480,1,0,0,2,0,67437405,1,20000.0,2,1
12481,0,1,1,0,0,67437478,0,12000.0,3,2
12482,1,0,0,1,1,67437598,0,24500.0,2,1
12483,1,0,1,0,0,67437685,0,20000.0,1,0
12484,0,1,1,0,0,67437690,0,10000.0,2,1
12485,1,0,1,0,1,67437733,0,10000.0,1,0
12486,1,0,1,1,1,67437912,0,25000.0,3,2
12487,1,0,0,2,2,67437955,0,18000.0,2,1
12488,1,0,1,0,0,67438202,0,32000.0,2,0
12489,1,0,1,0,0,67438244,0,9000.0,1,1
12490,1,0,1,2,0,67438464,0,8200.0,2,1
12491,1,0,1,1,0,67438523,0,15000.0,1,0
12492,0,1,0,5,0,67438648,0,8000.0,1,0
12493,1,0,1,2,1,67438804,1,10000.0,1,0
12494,1,0,1,2,2,67438907,0,12000.0,1,0
12495,1,0,1,1,1,67438924,1,8200.0,2,1
12496,0,1,1,1,0,67438965,0,8000.0,2,1
12497,1,0,1,0,0,67439049,0,18000.0,1,0
12498,1,0,1,0,0,67439411,1,13000.0,1,0
12499,1,0,1,2,0,67439654,1,12000.0,2,1
12500,1,0,0,3,1,67439669,1,10000.0,3,1
12501,1,0,1,2,0,67439991,0,13000.0,1,1
12502,1,0,1,1,1,67440016,0,10000.0,3,2
12503,1,0,0,1,1,67440265,0,15000.0,2,1
12504,1,0,1,2,2,67440751,1,10000.0,1,0
12505,1,0,1,0,0,67440922,0,10000.0,1,0
12506,1,1,1,1,0,67441379,0,10700.0,1,0
12507,1,0,1,0,0,67441967,0,9000.0,2,1
12508,1,0,0,1,0,67442051,0,11000.0,2,1
12509,1,0,1,0,0,67442239,0,9000.0,2,1
12510,1,0,1,2,0,67442370,0,15400.0,2,1
12511,1,0,0,0,0,67442468,1,20000.0,1,0
12512,1,0,0,2,2,67442804,0,15000.0,1,0
12513,1,0,0,0,2,67443122,1,15000.0,3,2
12514,1,0,0,1,1,67443385,0,12000.0,1,0
12515,1,0,1,1,0,67443402,0,10000.0,2,1
12516,1,0,0,1,1,67443455,0,23000.0,2,1
12517,1,0,1,2,1,67443514,1,8000.0,2,1
12518,1,0,0,1,1,67443656,0,30000.0,1,0
12519,1,0,1,2,0,67443783,0,15000.0,2,1
12520,1,1,1,1,0,67443817,0,10000.0,2,1
12521,1,0,1,0,0,67443975,0,25000.0,1,0
12522,1,0,0,2,1,67444047,0,20000.0,1,0
12523,1,0,0,2,1,67444057,0,14000.0,1,0
12524,1,0,0,1,1,67444318,1,15000.0,1,0
12525,1,0,0,1,1,67444393,1,12000.0,1,0
12526,1,0,0,0,1,67444422,0,17000.0,1,0
12527,1,0,1,0,0,67444503,0,8700.0,1,0
12528,0,1,1,2,0,67444532,0,8000.0,1,0
12529,1,0,0,2,2,67444547,0,15000.0,2,1
12530,1,0,0,1,1,67444893,0,17000.0,1,0
12531,1,0,1,2,2,67445120,0,14000.0,2,1
12532,1,0,1,0,0,67445259,0,8000.0,2,1
12533,1,1,1,3,0,67445273,0,10000.0,3,2
12534,1,0,1,0,0,67445583,0,18000.0,1,0
12535,1,0,1,2,0,67445964,0,15000.0,1,0
12536,1,0,0,1,1,67445975,0,23000.0,2,0
12537,1,0,1,0,0,67446044,0,18000.0,2,1
12538,1,0,0,0,0,67446081,0,13000.0,2,1
12539,1,0,1,1,0,67446147,0,12000.0,1,0
12540,1,0,1,1,1,67446186,0,25000.0,1,0
12541,1,0,0,2,2,67526748,1,9000.0,1,0
12542,1,0,1,1,1,67526852,0,6000.0,1,0
12543,1,0,1,2,2,67528026,1,10000.0,1,0
12544,1,0,0,0,0,67528466,0,12000.0,1,0
12545,1,0,0,0,0,67528508,0,10000.0,1,0
12546,1,1,1,1,0,67528929,0,12000.0,1,0
12547,1,0,0,0,0,67529010,0,18000.0,1,0
12548,1,0,0,0,0,67529092,0,15000.0,1,0
12549,0,1,1,0,0,67529165,0,8000.0,2,0
12550,1,0,1,0,0,67529252,0,15000.0,1,0
12551,1,0,1,1,1,67529391,1,18000.0,2,2
12552,1,0,1,1,0,67529681,0,40000.0,2,1
12553,1,0,0,1,1,67529860,0,35000.0,2,1
12554,0,1,1,2,0,67530359,0,5000.0,2,1
12555,1,0,0,0,0,67530484,0,10000.0,2,1
12556,1,0,1,2,0,67530654,0,10000.0,1,0
12557,1,0,1,0,0,67530985,1,20000.0,2,2
12558,1,0,0,1,1,67531087,0,24000.0,2,1
12559,1,0,1,1,0,67531146,1,8000.0,1,0
12560,1,0,0,2,2,67531301,1,13000.0,1,1
12561,1,0,0,1,0,67531553,0,6500.0,1,0
12562,0,1,1,2,0,67531672,0,6500.0,1,0
12563,1,0,1,2,2,67532544,1,28000.0,2,0
12564,1,0,0,1,1,67533565,0,17000.0,2,2
12565,1,0,0,2,2,67533566,1,23000.0,2,1
12566,0,1,1,0,0,67533843,0,5800.0,1,0
12567,1,0,1,1,1,67533844,0,9000.0,2,1
12568,1,0,1,0,0,67534299,0,9000.0,1,0
12569,1,0,1,1,1,67534554,0,17000.0,1,1
12570,1,0,1,1,1,67534647,0,18000.0,1,1
12571,1,0,1,1,0,67534827,0,6000.0,1,0
12572,1,0,1,2,2,67535549,1,20000.0,2,2
12573,1,0,1,0,0,67535579,0,20000.0,1,0
12574,1,0,0,1,1,67535725,0,25000.0,1,0
12575,1,0,1,2,2,67535728,0,8000.0,1,0
12576,1,0,1,1,1,67535811,1,25000.0,2,2
12577,1,0,1,0,0,67535846,0,10000.0,1,0
12578,1,0,0,0,0,67536040,0,20000.0,5,5
12579,1,0,1,0,0,67536052,0,30000.0,1,1
12580,1,0,1,2,1,67536170,1,25000.0,5,3
12581,1,0,1,2,1,67536278,0,25000.0,2,2
12582,1,1,1,1,0,67536335,0,56000.0,2,1
12583,1,0,0,2,0,67536928,0,15000.0,1,0
12584,1,0,1,2,2,67536973,0,10000.0,1,0
12585,1,0,0,1,1,67536976,0,11000.0,1,1
12586,1,0,0,0,0,67536981,0,25000.0,2,1
12587,1,0,1,0,0,67537523,0,23000.0,3,3
12588,0,1,1,0,0,67537803,0,12000.0,1,0
12589,1,0,0,0,0,67538112,0,15000.0,1,1
12590,1,0,1,0,0,67538120,0,25000.0,4,4
12591,1,0,1,1,1,67538588,0,18000.0,3,2
12592,1,0,1,2,0,67538758,1,20000.0,3,3
12593,1,0,1,1,1,67539072,0,34000.0,1,0
12594,1,0,0,1,1,67539432,0,30000.0,1,1
12595,1,0,1,1,1,67539596,0,13000.0,1,0
12596,1,0,0,1,0,67539748,0,25000.0,2,2
12597,1,0,1,1,1,67539982,1,28000.0,2,2
12598,0,1,1,2,0,67540000,0,9000.0,1,0
12599,1,0,0,1,1,67540013,1,20000.0,1,0
12600,1,0,1,1,1,67540066,0,8000.0,1,0
12601,1,0,1,1,1,67540203,0,10000.0,1,0
12602,1,0,1,1,0,67540669,0,6000.0,2,1
12603,1,0,0,1,1,67540671,0,13500.0,1,0
12604,1,0,1,0,0,67540741,1,25000.0,3,3
12605,1,0,1,3,1,67540814,0,9000.0,1,0
12606,1,0,1,0,0,67540916,1,10000.0,1,0
12607,1,0,1,1,0,67540917,0,8000.0,1,0
12608,1,0,1,1,0,67540919,0,7000.0,2,1
12609,1,0,0,1,1,67541097,0,30000.0,2,1
12610,1,0,1,2,0,67541113,0,15000.0,1,0
12611,1,0,1,2,2,67541439,0,43000.0,2,1
12612,0,1,0,1,0,67541562,0,12000.0,1,0
12613,1,0,0,0,0,67541699,1,25000.0,1,0
12614,1,0,1,0,0,67541979,1,20000.0,1,1
12615,1,0,0,1,1,67542005,0,17000.0,2,1
12616,1,0,1,2,2,67542024,0,10000.0,1,0
12617,0,1,1,2,0,67542051,0,5000.0,2,1
12618,0,1,1,0,0,67542085,0,9000.0,1,0
12619,1,0,1,0,0,67542089,0,16000.0,1,0
12620,1,0,1,1,1,67542394,0,10000.0,1,0
12621,1,0,0,1,1,67542447,0,13000.0,1,0
12622,1,1,1,0,0,67542724,1,15000.0,1,0
12623,1,0,1,0,0,67542744,0,8000.0,1,0
12624,1,0,1,1,1,67542759,0,12000.0,1,0
12625,1,0,1,0,0,67542777,0,27000.0,1,0
12626,1,0,0,0,0,67542780,0,18000.0,1,0
12627,0,1,0,0,0,67542852,0,10000.0,1,1
12628,1,0,1,0,0,67542872,0,10000.0,1,0
12629,1,0,1,3,1,67543236,0,5000.0,1,0
12630,0,1,1,2,0,67543277,0,6500.0,1,1
12631,1,0,1,0,0,67543528,0,30000.0,1,0
12632,1,0,1,1,1,67543545,0,15000.0,1,0
12633,1,0,0,1,1,67543754,1,12000.0,1,0
12634,1,0,0,0,0,67544080,0,10000.0,1,0
12635,1,0,1,2,2,67544207,0,30000.0,1,0
12636,1,0,1,0,0,67544353,0,9000.0,1,1
12637,1,0,0,1,1,67544476,0,15000.0,1,0
12638,1,0,0,1,1,67544955,0,10000.0,1,0
12639,1,0,1,2,2,67544974,0,10000.0,1,0
12640,1,0,1,3,0,67544980,0,9300.0,1,0
12641,0,1,1,0,0,67544991,0,9600.0,1,0
12642,1,0,1,2,0,67545085,0,12000.0,1,0
12643,1,0,0,0,0,67545193,0,10000.0,1,0
12644,0,1,1,2,0,67545235,1,15000.0,1,0
12645,1,0,1,1,1,67545344,1,20000.0,2,0
12646,1,1,1,0,0,67545670,0,9000.0,1,0
12647,1,0,0,0,0,67545675,0,10200.0,1,0
12648,1,0,0,1,1,67545801,0,7000.0,1,0
12649,0,1,1,5,0,67545858,0,5000.0,1,0
12650,1,0,1,0,0,67545860,0,6500.0,1,0
12651,0,1,0,1,1,67545929,1,40000.0,3,3
12652,1,0,0,3,0,67545961,0,12000.0,1,0
12653,1,0,1,2,0,67546241,0,10000.0,1,0
12654,1,0,1,1,1,67546318,0,15000.0,1,0
12655,1,0,1,0,0,67546396,0,35000.0,3,3
12656,1,0,1,2,0,67546491,0,15000.0,1,0
12657,1,0,0,1,2,67546557,0,15000.0,1,0
12658,0,1,1,2,0,67546714,0,8000.0,1,0
12659,1,0,0,1,1,67546760,0,12000.0,1,0
12660,1,0,1,1,0,67546794,0,9000.0,1,0
12661,1,0,1,0,0,67547553,0,11000.0,1,0
12662,1,0,1,2,0,67547912,1,12000.0,1,0
12663,1,0,1,1,1,67548114,0,10000.0,1,0
12664,1,0,1,2,2,67548212,0,10000.0,1,0
12665,1,0,1,3,3,67548219,0,11000.0,1,0
12666,1,0,1,2,0,67548224,0,6500.0,1,0
12667,1,0,1,0,0,67548336,1,15000.0,1,0
12668,1,0,1,0,0,67548405,0,10000.0,1,0
12669,1,0,0,1,1,67549060,0,30000.0,1,1
12670,1,0,1,0,0,67549220,0,14000.0,1,1
12671,1,0,1,0,0,67549353,0,10000.0,2,0
12672,1,0,0,1,1,67549381,0,22000.0,1,0
12673,0,1,1,3,0,67549472,0,6000.0,1,0
12674,0,1,1,2,0,67549589,0,6400.0,1,0
12675,1,0,0,2,2,67549611,0,17000.0,1,0
12676,1,0,1,1,1,67549701,0,10000.0,1,0
12677,1,0,1,0,0,67549749,0,8000.0,1,0
12678,1,0,0,0,0,67549774,0,17000.0,1,0
12679,1,0,1,2,2,67549828,0,18000.0,1,0
12680,0,1,1,2,0,67549972,0,10000.0,1,0
12681,1,0,1,0,0,67550054,1,8000.0,1,0
12682,1,1,1,2,1,67550176,0,14000.0,1,0
12683,0,1,1,0,0,67550185,0,15000.0,1,0
12684,1,0,1,0,0,67550221,1,12000.0,1,0
12685,1,0,1,0,0,72260930,0,12000.0,1,0
12686,0,1,1,1,0,72261153,0,6000.0,2,0
12687,0,1,1,0,0,72261366,0,15000.0,3,2
12688,1,0,1,2,0,72261478,0,5000.0,1,0
12689,1,0,1,2,0,72261653,0,13000.0,1,0
12690,1,0,1,1,0,72261670,0,29500.0,1,0
12691,1,0,0,1,1,72261761,0,20000.0,1,0
12692,1,0,1,2,0,72261878,1,10000.0,1,0
12693,1,0,0,0,0,72261893,0,10000.0,2,0
12694,1,0,1,2,2,72262464,1,15000.0,2,0
12695,1,0,1,0,0,72262487,0,7000.0,1,0
12696,1,0,1,0,0,72262509,0,14000.0,1,0
12697,1,0,1,1,1,72262514,0,27000.0,1,0
12698,1,0,1,0,0,72262928,0,5000.0,1,0
12699,1,0,1,2,0,72263345,0,12000.0,1,0
12700,1,0,0,1,0,72263415,0,30000.0,1,0
12701,1,0,1,2,0,72263847,0,12000.0,1,0
12702,1,0,1,1,0,72263902,0,12000.0,1,0
12703,1,0,0,1,1,72264154,0,15000.0,1,0
12704,1,0,1,2,0,72264236,0,5000.0,1,0
12705,1,0,1,2,0,72264687,0,10000.0,1,0
12706,1,1,1,2,0,72264699,0,20000.0,2,1
12707,1,0,1,0,0,72264765,0,8000.0,1,0
12708,1,0,1,1,1,72264851,0,12000.0,1,0
12709,1,0,1,0,0,72264867,0,10000.0,1,0
12710,1,0,0,1,0,72265541,0,20000.0,1,0
12711,1,0,1,0,0,72265585,0,10000.0,1,0
12712,0,1,1,2,0,72265780,0,6500.0,1,1
12713,1,0,1,1,1,72265902,1,18000.0,1,0
12714,1,0,1,3,3,72266205,0,10000.0,1,0
12715,1,0,1,0,0,72266831,0,24000.0,2,1
12716,1,0,1,0,0,72266871,0,10000.0,1,0
12717,0,1,0,2,1,72266926,0,18000.0,1,0
12718,0,1,1,3,0,72266955,0,8000.0,1,0
12719,1,0,1,3,0,72267480,0,10000.0,1,0
12720,1,0,1,2,2,72267929,0,6000.0,1,0
12721,1,0,0,2,0,72268008,0,20000.0,2,1
12722,1,0,1,2,0,72268011,0,5000.0,1,0
12723,1,0,1,1,1,72268093,0,10000.0,1,0
12724,0,1,1,0,0,72268104,0,10000.0,1,1
12725,1,0,0,2,1,72268328,0,20000.0,1,0
12726,0,1,0,4,4,72268537,0,6800.0,3,1
12727,1,0,1,1,1,72268914,1,12000.0,1,0
12728,0,1,0,2,2,72268929,0,5000.0,1,0
12729,1,0,0,2,2,72269074,0,10000.0,1,0
12730,1,0,0,1,0,72269446,0,8000.0,1,0
12731,0,1,1,3,0,72269472,0,7000.0,1,0
12732,1,0,1,0,0,72269603,0,6500.0,1,0
12733,1,0,1,3,0,72269722,0,15000.0,1,0
12734,1,0,0,2,0,72269843,1,30000.0,1,0
12735,0,1,1,3,2,72270183,0,13000.0,1,0
12736,1,0,1,0,0,72270256,0,4500.0,1,1
12737,1,0,0,1,1,72270447,0,10000.0,1,0
12738,1,0,1,0,0,72270472,1,7000.0,1,0
12739,1,0,1,2,0,72270711,0,10000.0,1,0
12740,1,0,1,1,1,72270774,0,15000.0,1,0
12741,0,1,1,0,0,72271259,0,7500.0,2,1
12742,1,0,1,2,2,72271293,0,7000.0,1,1
12743,1,0,1,2,0,72271295,0,12000.0,1,0
12744,1,0,0,1,1,72271887,0,15000.0,2,0
12745,0,1,1,0,0,72271890,0,10000.0,1,0
12746,1,0,1,1,1,72271941,1,8000.0,1,0
12747,1,0,1,2,1,72272027,0,9000.0,1,0
12748,0,1,1,0,0,72272128,0,7500.0,1,0
12749,1,0,0,1,1,72272139,0,12000.0,1,0
12750,0,1,1,2,0,72272263,0,10000.0,1,0
12751,1,0,0,1,1,72272351,0,16000.0,1,0
12752,1,0,0,2,2,72272555,0,8000.0,2,1
12753,1,0,1,0,0,72272645,0,8000.0,1,0
12754,1,0,1,3,0,72272744,0,6000.0,1,0
12755,1,0,1,1,1,72272905,0,20000.0,1,0
12756,1,0,1,2,2,72272938,1,4000.0,1,0
12757,1,0,0,2,2,72273334,0,12500.0,1,0
12758,1,0,1,0,0,72273546,0,5500.0,1,0
12759,1,0,0,1,0,72273725,0,30000.0,1,0
12760,1,0,1,2,1,72273787,0,6500.0,1,0
12761,1,0,1,1,1,72273925,0,11000.0,1,0
12762,1,1,1,1,0,72274093,0,20000.0,2,1
12763,1,0,1,1,0,72274190,0,9600.0,1,0
12764,1,0,1,1,1,72274225,0,8000.0,1,0
12765,1,0,1,0,0,72274301,0,8500.0,1,0
12766,0,1,1,2,0,72274367,0,8000.0,1,0
12767,1,0,1,1,0,72274525,0,10000.0,2,1
12768,0,1,1,0,0,72274676,0,6000.0,1,0
12769,1,0,1,1,1,72274737,0,9300.0,2,0
12770,1,0,1,0,0,72275431,0,15000.0,1,0
12771,1,0,1,0,0,72275678,0,7000.0,1,0
12772,1,0,0,0,0,72275686,0,9000.0,1,0
12773,1,0,1,1,1,72275778,0,8500.0,1,0
12774,1,0,1,2,1,72275914,0,5000.0,1,0
12775,1,0,0,1,1,72275991,0,16000.0,1,0
12776,1,0,1,2,0,72276578,0,18000.0,1,0
12777,1,1,0,0,0,72276655,0,13000.0,3,2
12778,1,1,1,0,0,72276807,0,9000.0,1,0
12779,1,0,1,2,2,72277314,0,3500.0,2,1
12780,1,0,1,0,0,72277317,0,7600.0,1,0
12781,0,1,1,0,0,72277341,0,8000.0,1,0
12782,1,1,1,0,0,72277549,0,12000.0,1,0
12783,1,0,1,1,0,72278139,0,70000.0,1,0
12784,1,0,0,1,1,72278324,0,20000.0,1,0
12785,1,0,0,0,0,72278345,0,10000.0,1,0
12786,1,0,1,0,0,72278748,0,7500.0,1,0
12787,1,0,1,0,0,72278938,1,10000.0,1,0
12788,1,0,0,1,1,72279205,1,10000.0,1,0
12789,1,0,1,0,0,72279435,1,30000.0,1,0
12790,1,0,1,0,1,72279526,0,9800.0,1,0
12791,1,0,0,1,1,72279561,0,16000.0,1,0
12792,0,1,1,0,0,72279563,0,9200.0,3,2
12793,1,0,1,0,0,72279730,0,10000.0,1,0
12794,1,0,1,2,1,72279866,0,8600.0,2,0
12795,1,0,1,2,2,72279946,0,5500.0,1,0
12796,1,1,1,0,0,72280003,0,33000.0,1,0
12797,1,0,1,1,0,72280127,0,9000.0,1,0
12798,1,0,0,1,1,72280132,0,18000.0,1,0
12799,1,0,1,0,0,72280166,0,6000.0,1,0
12800,1,0,0,0,0,72280167,0,12000.0,1,0
12801,1,0,0,0,0,72280278,1,12000.0,1,0
12802,1,0,1,0,2,72280588,0,8000.0,1,0
12803,1,0,0,0,0,72280711,0,17000.0,1,0
12804,1,1,0,4,0,72280765,0,11500.0,1,0
12805,0,1,1,0,0,72280903,0,6500.0,1,0
12806,1,0,1,0,2,72281163,0,5500.0,1,0
12807,1,0,1,1,0,72281228,0,10000.0,1,0
12808,1,0,1,0,0,72281249,0,10000.0,1,0
12809,1,0,0,1,1,72281311,0,7800.0,1,0
12810,1,0,0,1,1,72281523,0,30000.0,1,0
12811,1,0,0,2,0,72281567,0,12000.0,1,1
12812,1,0,1,0,0,72282217,0,6000.0,1,0
12813,1,0,1,0,0,72282252,1,9000.0,1,0
12814,1,0,1,0,0,72282871,0,12000.0,3,2
12815,1,0,1,2,1,72282907,0,6000.0,1,0
12816,1,0,0,0,0,72282999,0,15000.0,1,0
12817,1,1,1,2,0,72283006,0,12000.0,1,0
12818,1,0,1,3,0,72283101,0,5500.0,1,0
12819,1,0,1,0,0,72283107,0,12000.0,1,0
12820,1,0,1,0,0,72283156,0,7000.0,1,0
12821,1,0,1,0,0,72283345,0,9500.0,1,0
12822,1,0,1,3,0,72283412,1,4500.0,1,0
12823,0,1,0,0,0,72283417,0,8200.0,1,0
12824,1,0,0,1,0,72283452,1,15000.0,1,0
12825,1,0,1,4,2,72283510,0,12000.0,1,0
12826,1,0,1,2,2,72283516,0,8000.0,3,2
12827,1,0,1,1,1,72283700,0,18000.0,1,0
12828,1,0,1,2,2,72283845,0,6000.0,1,0
12829,1,0,1,1,1,72283878,0,8000.0,1,0
12830,1,0,0,3,0,72283978,0,10000.0,1,0
12831,1,0,1,2,1,72284443,0,11000.0,1,0
12832,1,1,1,0,0,72284540,0,12500.0,1,0
12833,1,0,1,3,0,72284680,0,20000.0,1,0
12834,1,0,0,0,0,72284954,0,12000.0,1,0
12835,1,0,1,2,2,72284979,0,5000.0,1,0
12836,1,0,1,1,1,72285109,0,10000.0,1,1
12837,1,0,0,2,0,72285438,0,10000.0,1,0
12838,1,0,1,2,2,72285617,0,7000.0,1,0
12839,1,0,0,2,2,72285679,0,16000.0,1,0
12840,1,0,0,0,0,72285844,0,15000.0,1,0
12841,1,0,1,3,0,72285863,0,6000.0,1,0
12842,1,1,1,2,0,72286237,0,8000.0,1,0
12843,0,1,1,1,0,72286461,0,8000.0,1,0
12844,0,1,1,4,0,72286522,0,9300.0,1,0
12845,1,0,0,1,0,72286780,0,5000.0,1,0
12846,0,1,0,1,0,72286835,1,18000.0,1,0
12847,1,0,1,1,1,72287116,0,7500.0,1,1
12848,0,1,1,2,2,72287450,0,6000.0,1,0
12849,1,0,1,0,0,72287517,0,5500.0,1,0
12850,1,0,1,1,0,72287523,0,9000.0,1,0
12851,1,0,1,0,0,72287525,0,10000.0,1,0
12852,1,0,0,0,0,72287530,0,13000.0,1,0
12853,1,1,1,1,1,72287899,0,12000.0,1,0
12854,1,0,0,1,1,72288003,0,15000.0,1,0
12855,1,0,1,0,1,72288027,0,6000.0,2,1
12856,0,1,1,2,0,72288047,0,6000.0,1,0
12857,1,0,1,0,0,72288089,0,10000.0,1,0
12858,1,0,0,2,2,72288243,1,6000.0,1,0
12859,0,1,0,0,0,72288303,0,7000.0,1,0
12860,1,0,1,2,0,72288325,0,11000.0,1,0
12861,0,1,0,4,0,72288411,0,18000.0,1,0
12862,1,0,0,1,1,72288633,0,15000.0,1,0
12863,0,1,0,0,0,72288788,0,4000.0,1,0
12864,1,0,0,2,0,72288914,0,11000.0,1,0
12865,1,0,1,1,1,72288919,0,7000.0,1,0
12866,0,1,1,0,0,72288973,0,10000.0,1,0
12867,1,0,1,1,1,72288989,0,13000.0,1,0
12868,1,0,0,1,1,72289007,0,20000.0,1,0
12869,0,1,1,1,1,72289156,1,26000.0,1,0
12870,1,0,1,2,2,72289471,0,8000.0,2,1
12871,1,0,1,0,0,72289569,0,15500.0,1,0
12872,1,0,1,1,1,72289574,0,23000.0,1,0
12873,0,1,1,1,0,72289580,0,10000.0,1,0
12874,1,0,1,2,0,72289602,1,10000.0,1,0
12875,1,0,1,0,0,72289622,0,15000.0,1,0
12876,1,0,0,2,1,72289818,0,25000.0,2,1
12877,1,0,0,1,1,72289930,0,30000.0,1,0
12878,1,0,0,1,1,72289945,0,8000.0,1,0
12879,1,0,1,2,2,72290071,0,10000.0,1,0
12880,1,0,0,0,0,72290076,0,9000.0,1,0
12881,1,0,0,2,2,72290120,0,14500.0,2,1
12882,1,0,1,1,1,72290453,0,10000.0,2,1
12883,1,0,0,0,0,72290525,0,10000.0,1,1
12884,1,0,1,0,0,72290647,0,8000.0,1,0
12885,1,0,1,0,0,72290665,0,11000.0,1,0
12886,1,0,0,0,0,72290689,0,20000.0,1,0
12887,1,0,0,0,0,72290827,0,9500.0,1,0
12888,1,0,0,0,0,72290895,0,25000.0,1,0
12889,1,0,1,2,1,72290939,0,8500.0,1,0
12890,1,0,1,2,0,72291013,0,25000.0,1,0
12891,1,0,0,1,1,72291063,0,20000.0,1,0
12892,1,1,1,2,0,72291227,1,12000.0,1,0
12893,1,0,0,1,1,72291229,0,18000.0,1,0
12894,1,0,0,1,1,72291249,0,28000.0,1,0
12895,1,0,0,0,0,72291363,0,18000.0,2,0
12896,1,0,1,1,1,72291656,1,7000.0,1,0
12897,1,0,0,2,0,72291975,0,25000.0,2,2
12898,1,0,1,0,0,72292242,1,6000.0,1,0
12899,1,0,1,1,1,72292388,0,11200.0,1,0
12900,1,0,1,4,1,72292468,0,6000.0,1,0
12901,0,1,1,0,0,72292529,0,6300.0,1,0
12902,1,0,1,0,0,72292629,0,7000.0,1,0
12903,1,0,1,2,1,72292962,0,10000.0,1,0
12904,0,1,0,2,2,72292990,0,6800.0,1,0
12905,1,0,1,1,1,72293086,0,10000.0,1,0
12906,1,0,1,2,0,72293311,0,15000.0,2,0
12907,1,0,1,1,1,72293565,0,8000.0,1,0
12908,0,1,1,0,0,72293859,0,8400.0,1,0
12909,1,0,1,3,0,72293897,1,8000.0,1,0
12910,1,0,1,2,2,72293936,0,10000.0,1,0
12911,1,0,1,1,1,72293950,0,15000.0,2,1
12912,1,0,0,0,0,72293976,0,23000.0,1,0
12913,1,0,1,1,1,72294021,0,12000.0,1,0
12914,0,1,1,0,0,72294357,0,7000.0,1,0
12915,1,0,1,0,0,72294374,0,26000.0,1,0
12916,1,0,1,2,0,72294405,0,6000.0,1,0
